State,Metric,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
ME,"Losses from leaks, etc. within State (Mcf)",0,0,0,0,0,21,20,0,22,0,0,0,0,429288,259537,136839,270048,324063,225423,174746,145765,194017,206420
ME,Residential Total Volume (Mcf),1008699,909549,957442,1036717,953530,1055522,1210946,1188813,1149301,985123,1170148,1100823,1286200,1233581,1408852,1486750,1888559,2357448,2699512,2566196,2747750,3079296,3134098
ME,Residential Sales Volume (Mcf),1008699,909549,957442,1036717,953530,1055522,1210946,1188813,1149301,985123,1170148,1100823,1285689,1232594,1408852,1486750,1888559,2357448,2699512,2566196,2747750,3079296,3134098
ME,Residential Transported Volume (Mcf),0,0,0,0,0,0,0,0,0,0,0,0,511,987,0,0,0,0,0,0,0,0,0
ME,Residential Sales Price (Dollars),8.47,8.09,7.47,9.71,10.7,9.5,10.88,12.37,15.3,17.28,16.35,15.87,14.36,12.65,13.32,15.91,14.52,18.76,16.8,14.42,15.24,17.38,17.2
ME,Residential Transported Price (Dollars),,,,,,,,,,,,,3.35,3.24,,,,,,,,,
ME,Residential Sales Revenue (Dollars),8538824,7359524,7150243,10062862,11736427,12429306,15461686,16640921,18589641,17633361,19771810,19235309,21125117,17430811,20002435,23702709,28718271,39833153,45320380,35464816,40136996,50242310,50292147
ME,Residential Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,0,1714,3196,0,0,0,0,0,0,0,0,0
ME,Residential Total Customers,15221,15646,15247,17111,17302,17921,18385,18707,18633,18824,18921,19571,20806,21142,22461,23555,24765,27047,31011,32708,33750,34874,36557
ME,Residential Sales Customers,15221,15646,15247,17111,17302,17921,18385,18707,18633,18824,18921,19571,20795,21141,22461,23555,24765,27047,31011,32708,33750,34874,36557
ME,Residential Transported Customers,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0
ME,Commercial Total Volume (Mcf),2713362,2456172,2547178,2770080,2642240,5166721,4781311,4811272,4792244,4700569,5748713,5878274,5540721,5829603,6592666,7313236,8146306,9029750,10072303,8558725,8924678,9586127,9919105
ME,Commercial Sales Volume (Mcf),2713362,2456172,2547178,2770080,2642240,3183871,3356432,3108124,2869632,2288293,2656340,2643662,2824953,2626044,3016994,3080525,3474175,4431460,5354340,4946735,5294507,5970112,6277696
ME,Commercial Transported Volume (Mcf),0,0,0,0,0,1982850,1424879,1703148,1922612,2412276,3092373,3234612,2715768,3203559,3575672,4232711,4672131,4598290,4717963,3611990,3630171,3616015,3641409
ME,Commercial Sales Price (Dollars),7.7,7.23,6.65,6.06,8.98,7.86,9.88,11.33,13.68,14.46,14.08,14.96,12.58,10.95,10.84,11.42,12.15,14.77,13.76,10.66,11.73,13.82,13.55
ME,Commercial Transported Price (Dollars),,,,,,,,,,,,1.46,1.68,1.64,1.72,2.06,2.11,3.11,3.14,2.78,2.92,3.02,3.04
ME,Commercial Sales Revenue (Dollars),20884720,17760252,16949638,16782444,28450066,30421599,38228403,38237783,41265894,35831610,39366165,41957406,39381937,30753249,35258350,37645899,44433498,67064436,75795050,52595337,59994074,77677987,79215359
ME,Commercial Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,5940934,5205282,5562693,6362494,8829466,10420589,9548325,8558022,10437380,10887875,11256044,11259223
ME,Commercial Total Customers,6606,6662,6582,6954,6936,7375,7517,7687,8178,8168,8334,8491,8815,9084,9681,10179,11415,11810,11888,12136,12591,13000,13130
ME,Commercial Sales Customers,6606,6662,6582,6954,6936,7246,7334,7272,7696,7478,7373,7441,7429,7583,8081,8388,9481,9859,10216,10602,11193,11637,11731
ME,Commercial Transported Customers,0,0,0,0,0,129,183,415,482,690,961,1050,1386,1501,1600,1791,1934,1951,1672,1534,1398,1363,1399
ME,Industrial Total Volume (Mcf),2524911,2297120,2549654,12983687,10928903,23671536,3315086,16232898,6499705,17514289,21639923,25628394,25923432,28365238,27733659,30247819,32308111,24120652,20971724,18982951,17698417,19230912,21023812
ME,Industrial Sales Volume (Mcf),2306756,2008651,1994937,1706127,879358,391470,349552,279240,202000,159614,172051,214093,309426,176134,145024,130176,287867,446409,1119011,1587435,1587985,1608967,1680520
ME,Industrial Transported Volume (Mcf),218155,288469,554717,11277560,10049545,23280066,2965534,15953658,6297705,17354675,21467872,25414301,25614006,28189104,27588635,30117643,32020244,23674243,19852713,17395516,16110432,17621945,19343292
ME,Industrial Sales Price (Dollars),5.55,5.13,4.93,4.1,7.06,7.51,8.74,9.65,15.17,21.87,12.67,14.76,10.28,10.51,10.27,9.57,10.53,12.21,12.25,8.48,9.2,11.35,10.34
ME,Industrial Transported Price (Dollars),,,,,,,,,,,,0.64,0.7,0.73,0.85,1.06,1.05,1.61,1.58,2.35,2.78,2.59,2.08
ME,Industrial Sales Revenue (Dollars),12804135,10305931,9827694,6993452,7035765,3303776,3404838,2911461,2776025,2296806,2306294,3188068,2821572,1977930,1579449,1347042,2971626,5324831,10015921,12186235,12934720,14905702,14572783
ME,Industrial Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,6809533,9891833,12120561,7387806,9651844,9481703,9314525,10174550,11898113,11533934,12218615,13009720
ME,Industrial Total Customers,81,110,108,178,233,68,65,69,69,75,76,82,85,94,102,108,120,126,136,131,127,134,148
ME,Industrial Sales Customers,79,106,101,111,120,26,24,23,22,25,24,25,28,26,29,29,45,50,62,53,47,51,58
ME,Industrial Transported Customers,2,4,7,67,113,42,41,46,47,50,52,57,57,68,73,79,75,76,74,78,80,83,90
ME,Electric Total Volume (Mcf),0,0,0,30385358,89913774,109162505,106042941,65523482,67863383,48283125,24949950,28694638,23334984,24711367,67128224,28219162,20663441,23530290,17420549,22333652,13687132,13528958,9415345
ME,Electric Sales Volume (Mcf),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME,Electric Transported Volume (Mcf),0,0,0,30385358,89913774,109162505,106042941,65523482,67863383,48283125,24949950,28694638,23334984,24711367,67128224,28219162,20663441,23530290,17420549,22333652,13687132,13528958,9415345
ME,Electric Sales Price (Dollars),,,,,,,,,,,,,,,,,,,,,,,
ME,Electric Transported Price (Dollars),,,,,,,,,,,,0.38,0.26,0.08,0.03,0.03,0.03,0.05,0.04,0.04,0.06,0.05,0.08
ME,Electric Sales Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME,Electric Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,8618736,3470554,1498776,568680,568680,568680,568680,569460,568680,568680,568680,568680
ME,Electric Total Customers,0,0,0,5,7,6,8,6,6,4,4,3,3,3,3,3,3,3,3,3,3,3,3
ME,Electric Sales Customers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME,Electric Transported Customers,0,0,0,5,7,6,8,6,6,4,4,3,3,3,3,3,3,3,3,3,3,3,3
ME,Vehicle Fuel Total Volume (Mcf),0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,142,323,309,18,118,0,0,0
ME,Vehicle Fuel Sales Volume (Mcf),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME,Vehicle Fuel Transported Volume (Mcf),0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,142,323,309,18,118,0,0,0
ME,Vehicle Fuel Sales Price (Dollars),,,,,,,,,,,,,,,,,,,,,,,
ME,Vehicle Fuel Transported Price (Dollars),,,,,,,,,,,,,,,,,,,,,,,
ME,Vehicle Fuel Sales Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME,Vehicle Fuel Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME,Vehicle Fuel Total Customers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,5,5,5,0,0,0
ME,Vehicle Fuel Sales Customers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME,Vehicle Fuel Transported Customers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,5,5,5,0,0,0
